,portfolio
2006-06-12,-0.013138906623630844
2006-06-13,-0.0049175082663054474
2006-06-14,0.006295107091700718
2006-06-15,-0.002239851441762594
2006-06-16,-0.011176923051439976
2006-06-19,0.006324410900710141
2006-06-20,0.009085994742074395
2006-06-21,-0.006451819211534414
2006-06-22,0.0008607813010641169
2006-06-23,0.003317533743754224
2006-06-26,-0.006461196984115937
2006-06-27,0.0015942530804044035
2006-06-28,0.02082088525237786
2006-06-29,0.010467584907015775
2006-06-30,0.0064594136104392606
2006-07-03,-0.0029274522993435487
2006-07-05,0.005161012531464412
2006-07-06,-0.00384391385333143
2006-07-07,-0.0017997388924908223
2006-07-10,0.011377543266467519
2006-07-11,-0.00014518816299805698
2006-07-12,-0.0045229306083272355
2006-07-13,-0.0004519958523949441
2006-07-14,-0.009207053428539827
2006-07-17,-0.004140505723862381
2006-07-18,0.014117106360194837
2006-07-19,-0.009910729808892245
2006-07-20,-0.00792035755679871
2006-07-21,0.006133519217885172
2006-07-24,0.0031973336838377374
2006-07-25,0.0035839172464967877
2006-07-26,0.003545335695125241
2006-07-27,0.007133422118295899
2006-07-28,-1.4247922274203298e-05
2006-07-31,0.0029711128902290985
2006-08-01,0.006115247318495574
2006-08-02,-0.0015611125367563105
2006-08-03,0.0010986032934253258
2006-08-04,-3.0526949144654486e-05
2006-08-07,-0.004834687377457709
2006-08-08,0.0007379822211303374
2006-08-09,-0.005244648937883513
2006-08-10,-0.004852228053776436
2006-08-11,-0.0021666835251963347
2006-08-14,0.006466724412781447
2006-08-15,0.007800112227981677
2006-08-16,-0.005891265786108261
2006-08-17,0.0031577210129809024
2006-08-18,0.005369199012195498
2006-08-21,-0.0018490648821537093
2006-08-22,-0.002359088825924719
2006-08-23,-0.0004456403187637959
2006-08-24,0.001011413131537651
2006-08-25,-0.001197721248045599
2006-08-28,0.0005534347929893344
2006-08-29,0.0031840484206201365
2006-08-30,0.0046203847039499105
2006-08-31,0.0023215880636851425
2006-09-01,0.005525963134716743
2006-09-05,-0.007076952362673045
2006-09-06,-0.009697530359970506
2006-09-07,-0.0014204121205426176
2006-09-08,-0.01046307810148907
2006-09-11,0.0049654358440153305
2006-09-12,0.0036383799866727823
2006-09-13,-0.007827634997753758
2006-09-14,0.002111989774335278
2006-09-15,0.00466796451302868
2006-09-18,-0.0058443832763756375
2006-09-19,0.004729251775196099
2006-09-20,0.0029964053413725706
2006-09-21,0.0022984333327432755
2006-09-22,0.005226555348735254
2006-09-25,0.004519641495627048
2006-09-26,0.0054349295187460685
2006-09-27,-0.0006221075048523038
2006-09-28,-0.0022673124472291925
2006-09-29,-0.0029465704496834146
2006-10-02,-0.009747194638375607
2006-10-03,0.003354530173294611
2006-10-04,0.002467909567062911
2006-10-05,-0.002356560262235695
2006-10-06,0.0019426076690565086
2006-10-09,-0.001973017521102901
2006-10-10,-0.001817030162205844
2006-10-11,0.007625267745079646
2006-10-12,0.005859213107262423
2006-10-13,0.004718225741928229
2006-10-16,-0.004061882578950115
2006-10-17,0.0007628221891976949
2006-10-18,0.00460938890683996
2006-10-19,-0.0032942241729627723
2006-10-20,-0.003755877750430506
2006-10-23,0.0036110059514249484
2006-10-24,0.006305102335663025
2006-10-25,0.005538608961713971
2006-10-26,-0.0016632236671518972
2006-10-27,0.0027132683296938825
2006-10-30,0.0031680651336639574
2006-10-31,0.0032440874078974737
2006-11-01,0.0016086818411764512
2006-11-02,-0.0014229268286222077
2006-11-03,0.0042132280953641275
2006-11-06,0.0035632561834302284
2006-11-07,-0.002733896727209417
2006-11-08,0.006153182718127532
2006-11-09,-0.0011127941701684152
2006-11-10,-0.0002602722006083472
2006-11-13,0.001802295930909659
2006-11-14,0.0016955314895744495
2006-11-15,-0.0022131128057341263
2006-11-16,0.0035706295859202672
2006-11-17,0.0005472592320396151
2006-11-20,0.003404677358046523
2006-11-21,0.0024320705321376423
2006-11-22,0.0030889323525294995
2006-11-24,-0.005252885007413954
2006-11-27,0.001967196452721089
2006-11-28,0.002785592089246171
2006-11-29,0.0073147998931452855
2006-11-30,-0.0018565370015424972
2006-12-01,0.0041506792590856
2006-12-04,-0.000241287579181224
2006-12-05,-0.006130736967184491
2006-12-06,-0.002153830297256141
2006-12-07,-0.003806937315145753
2006-12-08,0.00481353366620214
2006-12-11,-0.00020889452653517413
2006-12-12,-0.0014545396249161296
2006-12-13,0.0019176631691215367
2006-12-14,-0.005301134128165271
2006-12-15,-0.0011081866840815177
2006-12-18,0.004394431240900648
2006-12-19,-0.0011786046729416054
2006-12-20,-0.002001567404257185
2006-12-21,-0.003302303556942554
2006-12-22,0.005144789806485578
2006-12-26,0.0029570881017355975
2006-12-27,0.001755534493837819
2006-12-28,-0.0007618719277428284
2006-12-29,-0.003910549478104362
2007-01-03,-0.0007810260000260002
2007-01-04,-0.012166188510938467
2007-01-05,0.004206990984968865
2007-01-08,0.0014045588978220832
2007-01-09,-0.0005184668535048451
2007-01-10,0.0012107783110611545
2007-01-11,0.010379997431785618
2007-01-12,-0.0015140621232136572
2007-01-16,0.0028231909461483183
2007-01-17,-0.002893430894518773
2007-01-18,0.003981132345356361
2007-01-19,-0.0024026772503574073
2007-01-22,0.007290453512646712
2007-01-23,0.00445470992505288
2007-01-24,-0.008610436981709324
2007-01-25,-0.00010335582745100264
2007-01-26,-0.0025950633965728196
2007-01-29,0.004938252418348702
2007-01-30,0.007860834575846052
2007-01-31,0.004541165420203786
2007-02-01,-0.003412113824336666
2007-02-02,0.000552848863049332
2007-02-05,0.0034654738136101686
2007-02-06,0.0009523898667374912
2007-02-07,0.0036076006012520055
2007-02-08,-0.0021408566267130833
2007-02-09,-0.004210588374719999
2007-02-12,0.004540291188145235
2007-02-13,0.007571914439969034
2007-02-14,0.0014220451858075955
2007-02-15,0.00023463316307360715
2007-02-16,-0.003271668341117382
2007-02-20,0.008684224563408796
2007-02-21,-0.002354644466304759
2007-02-22,0.0020014595148981746
2007-02-23,0.0025552061204588824
2007-02-26,-0.029499983017632438
2007-02-27,0.0022609138329308144
2007-02-28,-0.00461257638896407
2007-03-01,-0.015365144519787174
2007-03-02,-0.008145607337886829
2007-03-05,0.013644407796401184
2007-03-06,0.0009747863868023481
2007-03-07,0.0048712725422558455
2007-03-08,-0.0030437614828601493
2007-03-09,0.0020865632023199703
2007-03-12,-0.011657854379944186
2007-03-13,0.003835091375221105
2007-03-14,0.0008470292668912664
2007-03-15,0.0015394138763918262
2007-03-16,0.006124767415847578
2007-03-19,0.005129568839138589
2007-03-20,0.010768090081715039
2007-03-21,-0.0022461770061935303
2007-03-22,-0.002625413837932524
2007-03-23,0.0027452560095221363
2007-03-26,-0.0021647448718285648
2007-03-27,-0.0024657010441805224
2007-03-28,-0.0015647193986053638
2007-03-29,0.00013170358846145962
2007-03-30,0.001396414438000607
2007-04-02,0.005011482731227415
2007-04-03,0.005194164880072794
2007-04-04,0.0008272145053352608
2007-04-05,-0.0021175670677243867
2007-04-09,0.00401124308180944
2007-04-10,-0.0025389675890027
2007-04-11,0.001859952773004928
2007-04-12,0.005439503435848427
2007-04-13,0.008243600633952438
2007-04-16,0.0006837571272669391
2007-04-17,0.0032795319046164764
2007-04-18,-0.003979865737892926
2007-04-19,0.006474760914872979
2007-04-20,-0.0010802675794356375
2007-04-23,0.000912216572453806
2007-04-24,0.003518388095596902
2007-04-25,-0.003848865399137681
2007-04-26,0.0005340100806833775
2007-04-27,-0.0006933467712998028
2007-04-30,0.0009710280905106335
2007-05-01,0.00264637009619508
2007-05-02,0.003032878199194315
2007-05-03,0.004552338754793323
2007-05-04,0.0012690506262206438
2007-05-07,-0.0021077510477885046
2007-05-08,-0.000859761256321681
2007-05-09,-0.006476918914515399
2007-05-10,0.003536151134156086
2007-05-11,-0.0023954284774432644
2007-05-14,0.0003878510316837664
2007-05-15,0.0017129132138039539
2007-05-16,-0.003459113284982814
2007-05-17,0.0023878956770933477
2007-05-18,0.0011610830236448697
2007-05-21,-0.0031816223746789036
2007-05-22,-0.0005689420503309199
2007-05-23,-0.005389484773335476
2007-05-24,0.001448297567844369
2007-05-25,0.001963535875518238
2007-05-29,0.004349874952693361
2007-05-30,-3.011440019586118e-06
2007-05-31,0.001729330397390623
2007-06-01,0.0020340621045848092
2007-06-04,-0.0047590493094960325
2007-06-05,-0.0055314744453729345
2007-06-06,-0.018082949052712356
2007-06-07,0.004523132992672232
2007-06-08,0.0004572677636365219
2007-06-11,-0.01224880516755044
2007-06-12,0.012105531513488938
2007-06-13,0.0030038748622366524
2007-06-14,0.0053620727066546695
2007-06-15,-0.0005327119797193496
2007-06-18,0.005538298873584135
2007-06-19,-0.01216561351371101
2007-06-20,0.0011158796564045505
2007-06-21,-0.002412717269197389
2007-06-22,-0.0029266855721519786
2007-06-25,-0.00891393388507836
2007-06-26,0.007490104161164475
2007-06-27,0.002653169051305804
2007-06-28,0.0023766807690399063
2007-06-29,0.0090293347141869
2007-07-02,-0.0007092572849985753
2007-07-03,-0.004928724854017709
2007-07-05,0.0018300289831388716
2007-07-06,0.002471426826017719
2007-07-09,-9.676033943338308e-05
2007-07-10,-0.0008793843415818624
2007-07-11,0.007337622784988512
2007-07-12,0.0025957608043811605
2007-07-13,0.0034436673171152057
2007-07-16,-0.0012117509621551508
2007-07-17,0.0019138614413262071
2007-07-18,0.002427985503436819
2007-07-19,-0.000641490136053689
2007-07-20,0.0007138169492315897
2007-07-23,-0.007257752676297483
2007-07-24,-0.0008013914464939074
2007-07-25,-0.015979044767534534
2007-07-26,-0.0037920305772899216
2007-07-27,0.0029827463136763064
2007-07-30,0.0015412802510950006
2007-07-31,0.00023434872479138744
2007-08-01,0.0034114268488541605
2007-08-02,-0.0007394645944694943
2007-08-03,-0.0006101295819199157
2007-08-06,0.002081350184040341
2007-08-07,-0.003222589157960482
2007-08-08,-0.009657996771697047
2007-08-09,-4.218613182170724e-05
2007-08-10,0.0019370455951416804
2007-08-13,-0.002186971684483672
2007-08-14,-0.005983145152787442
2007-08-15,0.004706118396754387
2007-08-16,0.0028983221261090044
2007-08-17,0.00047826098181944545
2007-08-20,0.0032803767469928627
2007-08-21,0.002745424357029263
2007-08-22,0.0016342534771756343
2007-08-23,0.007839709384451419
2007-08-24,0.0005015252865207288
2007-08-27,-0.00542765991515498
2007-08-28,0.004321625184942446
2007-08-29,0.0027190878405218954
2007-08-30,0.004555766751959475
2007-08-31,0.004856383632779102
2007-09-04,0.0028852594968949807
2007-09-05,0.0018852268706445884
2007-09-06,0.006080073287133365
2007-09-07,0.004650063974724487
2007-09-10,0.004363169336394683
2007-09-11,-0.0017321250515618918
2007-09-12,-0.004448006843582675
2007-09-13,0.0006590972713077775
2007-09-14,0.003601133976964473
2007-09-17,0.004255760086614752
2007-09-18,-0.004674446601567426
2007-09-19,-0.010538650736661891
2007-09-20,0.004961159505910795
2007-09-21,-0.0006029320750155709
2007-09-24,-0.0014869933000423545
2007-09-25,0.0014455165260236112
2007-09-26,0.007233626073523989
2007-09-27,0.0021066464526991575
2007-09-28,0.008332096826117486
2007-10-01,-0.006411025757051448
2007-10-02,-0.0034627532667799096
2007-10-03,0.0055630562287839426
2007-10-04,0.005917191792546227
2007-10-05,-0.006406242197641541
2007-10-08,0.006745210481937134
2007-10-09,0.00038830556863696404
2007-10-10,-0.0003701176024071217
2007-10-11,0.004526883113514863
2007-10-12,-0.001990041426123996
2007-10-15,-0.001826521013666699
2007-10-16,0.006042596217222855
2007-10-17,0.005396444517297894
2007-10-18,0.0016576498078427874
2007-10-19,-0.0006883981396824386
2007-10-22,0.0024876129784595653
2007-10-23,0.004546989637531386
2007-10-24,-0.00043856603385254646
2007-10-25,0.004776075095467675
2007-10-26,0.003973479417281777
2007-10-29,-0.00356312954974134
2007-10-30,-0.0004021955834544312
2007-10-31,0.0004897306148062127
2007-11-01,0.005820180295698859
2007-11-02,-0.002323395292071679
2007-11-05,0.003576222472685792
2007-11-06,-0.0043862630840457335
2007-11-07,-0.0023479887046488034
2007-11-08,0.0015332515793978808
2007-11-09,-0.007583265818463624
2007-11-12,0.006839568261381334
2007-11-13,0.0021463036605607285
2007-11-14,-0.002432156614410802
2007-11-15,0.0008880574570823369
2007-11-16,-0.0006096806262228345
2007-11-19,0.00515000182399964
2007-11-20,-0.0019000786693757878
2007-11-21,0.0096116613528533
2007-11-23,0.006241902080320784
2007-11-26,-0.005113552772166628
2007-11-27,0.0028053017362430367
2007-11-28,0.002779523612451956
2007-11-29,-0.0022667962563989496
2007-11-30,0.004940437539453487
2007-12-03,-0.0001773035444292046
2007-12-04,-0.004510922036207592
2007-12-05,-0.0003209864379174075
2007-12-06,-0.00827434989811446
2007-12-07,0.0009717061401067523
2007-12-10,0.0025196008257261857
2007-12-11,-0.0006639054888307968
2007-12-12,-0.010829570983331106
2007-12-13,-0.005926546747928847
2007-12-14,0.000999966202710538
2007-12-17,0.007386618123434663
2007-12-18,0.007884625873948708
2007-12-19,-0.0007995384426142101
2007-12-20,-0.0025560368806594714
2007-12-21,-0.0008966917724860778
2007-12-24,-0.0021872421805647626
2007-12-26,0.00341630044831779
2007-12-27,0.011282084135574192
2007-12-28,0.0007865954875325716
2007-12-31,0.010685177022969283
2008-01-02,0.0003016052965830909
2008-01-03,-0.006848824828852833
2008-01-04,0.0017557409363817065
2008-01-07,-0.0012524863457558186
2008-01-08,0.0033567574442181928
2008-01-09,-0.0036099024165525857
2008-01-10,0.003202394942552134
2008-01-11,0.005849837175997788
2008-01-14,-0.0014943703871013862
2008-01-15,-0.0087242667033129
2008-01-16,0.0008138354415405526
2008-01-17,-0.005125602289644831
2008-01-18,0.005106770216761511
2008-01-22,0.0040880192706611775
2008-01-23,-0.00635529175955262
2008-01-24,0.006754037165888287
2008-01-25,0.004234618407611664
2008-01-28,-0.0038425907132809247
2008-01-29,-0.004287484104356939
2008-01-30,0.007685871210712928
2008-01-31,0.0041823502719854294
2008-02-01,-0.009798781234271305
2008-02-04,-0.004628606761717567
2008-02-05,-0.0016991020907250283
2008-02-06,-0.009910212766881222
2008-02-07,0.00712301367274577
2008-02-08,0.004309473758386611
2008-02-11,-0.004595798460599424
2008-02-12,-0.0036577407718760718
2008-02-13,-0.008261964337977526
2008-02-14,0.0014161017574279005
2008-02-15,0.0036361718467514204
2008-02-19,0.008284253056006725
2008-02-20,0.001318967906110704
2008-02-21,0.00022628855314964826
2008-02-22,-0.0014674154090702142
2008-02-25,0.005348011533029494
2008-02-26,0.0028353652481721866
2008-02-27,0.006779560208939401
2008-02-28,-0.0013194553228645127
2008-02-29,-5.051962470200991e-05
2008-03-03,-0.010417231041646288
2008-03-04,-0.00041853328940675075
2008-03-05,-0.004510755206747071
2008-03-06,-0.002631921553748939
2008-03-07,0.004555933547946677
2008-03-10,0.004191824857729654
2008-03-11,0.010415930883256673
2008-03-12,-0.0014016726995447243
2008-03-13,0.0037453657715379035
2008-03-14,0.002650222273980501
2008-03-17,0.0029763911423008084
2008-03-18,-0.0036565816571914184
2008-03-19,-0.000287001510301913
2008-03-20,-0.0057333935248477744
2008-03-24,0.007891224017374271
2008-03-25,-0.003346779919114254
2008-03-26,-0.005453445742402803
2008-03-27,-4.788521763251629e-05
2008-03-28,-7.220503477932665e-05
2008-03-31,-0.008005021137713932
2008-04-01,0.006388857983141082
2008-04-02,0.002180206627704256
2008-04-03,0.005556789797905647
2008-04-04,0.0006084125361631673
2008-04-07,-0.004012926870713517
2008-04-08,0.006901630947680459
2008-04-09,-0.0022680634754654594
2008-04-10,-0.005458948856363919
2008-04-11,-0.004051666147568076
2008-04-14,-0.0026736512564381944
2008-04-15,0.009772431246684286
2008-04-16,-0.002087603253374931
2008-04-17,-0.0020078250349859898
2008-04-18,0.0007465212486106045
2008-04-21,-0.00011724582178643784
2008-04-22,-0.004812610220130204
2008-04-23,-0.0075532797242705875
2008-04-24,0.0010221687632162235
2008-04-25,0.0024930302350299307
2008-04-28,-0.005282131685430702
2008-04-29,0.0032110021426580287
2008-04-30,-0.0006026769121826037
2008-05-01,-0.0023602399874035106
2008-05-02,0.0032601906714303814
2008-05-05,0.0011673923405370967
2008-05-06,-0.006926547355388777
2008-05-07,0.006773395557841869
2008-05-08,0.0013338582898531196
2008-05-09,0.0020703083241009326
2008-05-12,-0.008989351015064699
2008-05-13,0.00033993542287484005
2008-05-14,0.013191459836321624
2008-05-15,0.004630367736245445
2008-05-16,0.0022902267876146855
2008-05-19,0.0034203945810429843
2008-05-20,-0.0029857092301899435
2008-05-21,-0.0073718728000888075
2008-05-22,-0.002289755479722666
2008-05-23,-0.005304982947615112
2008-05-27,-0.002574963329643998
2008-05-28,-0.008621070505658534
2008-05-29,0.006198555810721561
2008-05-30,-0.0006410602440734799
2008-06-02,-0.002266905500611327
2008-06-03,-0.004418366508889702
2008-06-04,0.00394883709790355
2008-06-05,0.0012366807442642297
2008-06-06,-0.002175286778523615
2008-06-09,-0.011385774512217325
2008-06-10,-0.0018609341134925876
2008-06-11,-0.006805224974288994
2008-06-12,0.004214322906797017
2008-06-13,0.0037095982645708914
2008-06-16,-0.00020248429429652135
2008-06-17,0.002863464213263742
2008-06-18,-0.0015276647895862722
2008-06-19,-0.0019110772250596974
2008-06-20,-0.004784120443884455
2008-06-23,0.003053395156274114
2008-06-24,0.0016840169061672064
2008-06-25,0.002005042405906398
2008-06-26,0.006987832139880376
2008-06-27,0.0008717476417659535
2008-06-30,0.001801859873717985
2008-07-01,-0.00036125524992524055
2008-07-02,-0.003076610117186446
2008-07-03,-0.0015170855406579668
2008-07-07,0.0074275910114738625
2008-07-08,-0.0011120801735600935
2008-07-09,0.00474563125235048
2008-07-10,-0.008225112196206205
2008-07-11,0.004137878705160419
2008-07-14,-0.003273515996706241
2008-07-15,-0.007603590157196743
2008-07-16,-0.0008996258679266707
2008-07-17,-0.0007103400897024234
