Date,prob_state_0,prob_state_1,prob_state_2
2005-10-03,0.9999988713067981,1.931223812937093e-09,1.1267627094305762e-06
2005-10-04,0.9999963490002557,3.626111000334769e-09,3.647374689144159e-06
2005-10-05,0.9999925927860781,5.445340174915636e-09,7.401768722023423e-06
2005-10-06,0.9999932242292198,3.1222977919090184e-09,6.772649110897229e-06
2005-10-07,0.9999989583162429,2.104738946691247e-09,1.0395773510821434e-06
2005-10-10,0.9999976213831455,2.8821094187007495e-09,2.3757333604604097e-06
2005-10-11,0.9999986546290485,2.8478265903285946e-09,1.3425241802227414e-06
2005-10-12,0.9999942370761875,2.971806381087163e-09,5.75995228364605e-06
2005-10-13,0.9999972425213675,4.362902088247284e-09,2.7531154866480454e-06
2005-10-14,0.9999959927598211,4.231380432950835e-09,4.003009750592274e-06
2005-10-17,0.9999984571562059,2.5797451936071103e-09,1.5402632100896477e-06
2005-10-18,0.9999947047357775,4.292741988318089e-09,5.2909702407071856e-06
2005-10-19,0.9999499516644337,5.959393245273374e-09,5.0042376942069876e-05
2005-10-20,0.9999314393210461,1.1856987159902364e-08,6.854882343229472e-05
2005-10-21,0.9999917657999274,4.561351010618416e-09,8.229637456371827e-06
2005-10-24,0.9999709255468867,1.4686230049256331e-08,2.905976516898507e-05
2005-10-25,0.9999938560001762,3.204094372814183e-09,6.140795656060404e-06
2005-10-26,0.9999987132440858,2.1516970831914094e-09,1.2846036131253882e-06
2005-10-27,0.9999936947586832,4.8311488212656495e-09,6.300410600214928e-06
2005-10-28,0.9999919992180288,4.12829616848432e-09,7.996653647452688e-06
2005-10-31,0.9999950613795668,4.661973226423307e-09,4.933957257738955e-06
2005-11-01,0.999997835208502,1.7040495190531243e-09,2.16308914256601e-06
2005-11-02,0.999996793534276,1.9232721468925843e-09,3.2045410059230812e-06
2005-11-03,0.9999990333603943,1.2943242613065894e-09,9.653454059381307e-07
2005-11-04,0.9999990915825525,1.2307776538249566e-09,9.071868713845411e-07
2005-11-07,0.9999993414678451,8.410423755705766e-10,6.576928320504957e-07
2005-11-08,0.9999989126960371,1.0710544250059283e-09,1.0862311728936279e-06
2005-11-09,0.9999957060155217,1.5445894459151189e-09,4.292439905502692e-06
2005-11-10,0.9999971421825558,8.534644396032814e-10,2.856965383705645e-06
2005-11-11,0.9999992018059404,9.332507319671393e-10,7.972623771347512e-07
2005-11-14,0.9999990644905493,1.1306871186660506e-09,9.343801824694139e-07
2005-11-15,0.999998822186865,1.4407628726318476e-09,1.1763717358006413e-06
2005-11-16,0.9999944562013262,9.425764823926428e-10,5.5428573849833336e-06
2005-11-17,0.9999974760571623,9.871191839324682e-10,2.522957138271392e-06
2005-11-18,0.999999015337865,1.3554551097867025e-09,9.833050529843513e-07
2005-11-21,0.9999987082782511,9.8049878022786e-10,1.2907427428042354e-06
2005-11-22,0.9999989134018042,1.1308506689423896e-09,1.0854665450605183e-06
2005-11-23,0.9999988204442751,1.5402632361175186e-09,1.1780154469561277e-06
2005-11-25,0.9999990070069017,1.1620519505818677e-09,9.91832407240454e-07
2005-11-28,0.999997836725536,1.6480604693736146e-09,2.1616248338779704e-06
2005-11-29,0.9999986506018114,1.1442827054001063e-09,1.3482534365065265e-06
2005-11-30,0.9999973322991649,2.226823746857999e-09,2.665475469018522e-06
2005-12-01,0.999990381401278,1.4042870286550884e-09,9.617195670875549e-06
2005-12-02,0.9999990614200981,9.624965277695023e-10,9.376180494047593e-07
2005-12-05,0.9999985274018328,8.38663986413147e-10,1.471758271176344e-06
2005-12-06,0.9999985493788307,9.498806974713474e-10,1.449672171401695e-06
2005-12-07,0.9999981279633418,7.833296598817887e-10,1.8712527987080646e-06
2005-12-08,0.9999988216557206,7.583774048829723e-10,1.1775848142026365e-06
2005-12-09,0.9999981299824162,1.0766466475341425e-09,1.8689419411644851e-06
2005-12-12,0.9999991344597328,8.850035532829844e-10,8.646564680795884e-07
2005-12-13,0.9999869511026279,2.6153253261249918e-09,1.3046280370877934e-05
2005-12-14,0.9998680879753216,8.842758327645527e-09,0.00013190318324699668
2005-12-15,0.9999972972618851,1.6791357658538945e-09,2.7010580041422973e-06
2005-12-16,0.999998196833792,1.767780235437131e-09,1.8013973710928646e-06
2005-12-19,0.9999984607286957,1.1885938736804398e-09,1.5380832978393142e-06
2005-12-20,0.9999888316420518,3.7748445017988655e-09,1.1164582535765033e-05
2005-12-21,0.9999987924755275,1.0009167895741278e-09,1.2065229329162662e-06
2005-12-22,0.9999971216425863,8.111096060446338e-10,2.8775451016483703e-06
2005-12-23,0.9999981387899465,1.574997313663643e-09,1.8596332558041432e-06
2005-12-27,0.9999907848275008,2.5871616364428953e-09,9.212585330323657e-06
2005-12-28,0.9999974593443299,9.673188698210782e-10,2.5396896866878162e-06
2005-12-29,0.9999987535601159,1.1846177983348086e-09,1.245256666041166e-06
2005-12-30,0.9999964429652717,1.3094079722349543e-09,3.5557268723024274e-06
2006-01-03,0.9997178431800907,3.723452293214524e-09,0.00028215309567358016
2006-01-04,0.9999974299422604,1.1970619731533234e-09,2.5688599421979413e-06
2006-01-05,0.9999957567505575,2.406903692320305e-09,4.24084189988894e-06
2006-01-06,0.9999813535097454,1.6278460669792088e-09,1.8644863651097114e-05
2006-01-09,0.9999977054457253,8.913606109830035e-10,2.293661283526792e-06
2006-01-10,0.9999980193225899,1.6614522950869494e-09,1.97901659545087e-06
2006-01-11,0.9999988071220125,9.334401121520987e-10,1.1919453173267636e-06
2006-01-12,0.9999980093581857,1.8013387783123618e-09,1.9888420418160983e-06
2006-01-13,0.9999969844402579,9.250854400038186e-10,3.0146334090161625e-06
2006-01-17,0.9999988176866904,1.2423496499542932e-09,1.181072209832176e-06
2006-01-18,0.9999917523758962,3.042930292590165e-09,8.244579744850977e-06
2006-01-19,0.999973649044243,1.6337853041546509e-09,2.634932288875267e-05
2006-01-20,0.9999420724860375,4.254869301969569e-09,5.7923259061761044e-05
2006-01-23,0.9999985302649179,8.377814069672598e-10,1.468898028443287e-06
2006-01-24,0.9999992943524137,7.758294151540392e-10,7.048715001317124e-07
2006-01-25,0.9999978621986088,1.0241689913389546e-09,2.136776088175634e-06
2006-01-26,0.999999039748679,1.0055182038750164e-09,9.5924491417195e-07
2006-01-27,0.9999984774233548,9.677158687553443e-10,1.5216097003670857e-06
2006-01-30,0.9999972186126369,8.192934406658608e-10,2.7805669005005587e-06
2006-01-31,0.9999985102924439,1.1262557865646117e-09,1.4885821100641688e-06
2006-02-01,0.9999988297211102,4.458868125436105e-10,1.169831214115362e-06
2006-02-02,0.9999944624477012,6.700603866803024e-10,5.53688391872119e-06
2006-02-03,0.999997099643792,9.586824296167192e-10,2.8993989555185238e-06
2006-02-06,0.9999965558877385,5.956963102435565e-10,3.443515807162193e-06
2006-02-07,0.9994542843268803,5.016272244159605e-09,0.0005457106558315631
2006-02-08,0.9999925530778344,8.321988074234774e-10,7.446089462071207e-06
2006-02-09,0.9999922361395311,4.249221080415336e-10,7.763434936586186e-06
2006-02-10,0.9999895604632137,1.216886398270659e-09,1.0438318834608333e-05
2006-02-13,0.999995500456071,9.186496092420827e-10,4.498626281701871e-06
2006-02-14,0.9999953046427619,5.981190181149609e-10,4.6947604195055466e-06
2006-02-15,0.9999976610915905,6.537884759706256e-10,2.338254862386234e-06
2006-02-16,0.9999976299178235,4.1091858810921757e-10,2.369671486063986e-06
2006-02-17,0.9999982085953564,5.20980503705475e-10,1.7908826613254876e-06
2006-02-21,0.9999990535802612,3.800199672120215e-10,9.460395520477518e-07
2006-02-22,0.9999987338750373,3.10424066901533e-10,1.2658129905927163e-06
2006-02-23,0.9999979648912602,7.63660963400627e-10,2.0343446838188836e-06
2006-02-24,0.9999965894552539,4.617598419815666e-10,3.410082569369453e-06
2006-02-27,0.9999986180710493,6.294269459755721e-10,1.3812982114968678e-06
2006-02-28,0.9999907173836355,7.515009398579091e-10,9.281865684386153e-06
2006-03-01,0.999997969140411,1.0073548944356126e-09,2.02985310312934e-06
2006-03-02,0.9999977791328197,6.706932632888043e-10,2.220198051071929e-06
2006-03-03,0.9999982898349189,8.077226661867835e-10,1.7093577750891622e-06
2006-03-06,0.9999957189157392,1.035724530353792e-09,4.280046924597354e-06
2006-03-07,0.9999991486187341,6.618828019602066e-10,8.507192937704151e-07
2006-03-08,0.9999969064749722,1.23020485343161e-09,3.092295743616232e-06
2006-03-09,0.9999984451909122,6.387514910282015e-10,1.5541690524838333e-06
2006-03-10,0.9999977770773663,9.665304243124259e-10,2.2219574179541166e-06
2006-03-13,0.9999988738570184,5.974066201778115e-10,1.1255450176233775e-06
2006-03-14,0.9999970260622487,4.695204941616722e-10,2.973468686251627e-06
2006-03-15,0.9999987235686565,7.6047480720629e-10,1.2756690537862867e-06
2006-03-16,0.9999988231109105,5.586955938601425e-10,1.176332087594916e-06
2006-03-17,0.9999992064043419,6.425537381423268e-10,7.929522764753644e-07
2006-03-20,0.9999991085136907,6.685331689210522e-10,8.908185902672123e-07
2006-03-21,0.9999978288747947,8.803621843075341e-10,2.170244882572569e-06
2006-03-22,0.9999988394126744,6.627115506519951e-10,1.159924579133523e-06
2006-03-23,0.9999987804156424,7.990563908338418e-10,1.2187863779614657e-06
2006-03-24,0.9999968604874254,6.18148867978491e-10,3.138893004223946e-06
2006-03-27,0.9999979495353831,6.396035918071079e-10,2.0498249128584967e-06
2006-03-28,0.9999969944373935,7.875806454720264e-10,3.0047741208193173e-06
2006-03-29,0.9999932920807051,1.0699481692860308e-09,6.706850805657362e-06
2006-03-30,0.9999629995624237,1.0719287993157925e-09,3.699936520707404e-05
2006-03-31,0.9999983549582682,1.0349685452788356e-09,1.6440079879115137e-06
2006-04-03,0.9999990150759307,6.026588248327414e-10,9.84319976111195e-07
2006-04-04,0.9999987866038368,7.665579724444348e-10,1.2126301808782864e-06
2006-04-05,0.9999989963767382,6.098698155735525e-10,1.0030135767947808e-06
2006-04-06,0.9999973793744862,7.073963641017307e-10,2.619917888484137e-06
2006-04-07,0.9999928198779728,8.207394984089049e-10,7.179302041878657e-06
2006-04-10,0.9999979943442772,5.233801537685507e-10,2.005131182791709e-06
2006-04-11,0.9999964191147678,1.5136082846901018e-09,3.579372111830984e-06
2006-04-12,0.9999988696478816,5.777844639371136e-10,1.1297735998320479e-06
2006-04-13,0.999998755248136,5.971183623686835e-10,1.2441533693472511e-06
2006-04-17,0.9999690507744134,1.0657727965570979e-09,3.094816105405734e-05
2006-04-18,0.9996335731020914,7.1978252907629435e-09,0.00036641970006902097
2006-04-19,0.9946419301815096,2.9249712315062512e-08,0.0053580405674759374
2006-04-20,0.9843095877084073,3.579093379944616e-08,0.01569037649955201
2006-04-21,0.9927391045309693,1.878405666844773e-08,0.007260876685886346
2006-04-24,0.998824679504015,5.06141425640286e-08,0.001175269882382521
2006-04-25,0.999832197505001,2.532109760153468e-09,0.0001677999629049008
2006-04-26,0.9999963488001676,7.539448590762947e-10,3.6504469541462145e-06
2006-04-27,0.9999976692479199,9.488255495283285e-10,2.329804201047103e-06
2006-04-28,0.9999437874077685,1.0888146448438945e-09,5.6211502687956413e-05
2006-05-01,0.9999968106254457,1.0902608563078469e-09,3.188285965730351e-06
2006-05-02,0.9999958419043697,1.1443774131882128e-09,4.156950785163906e-06
2006-05-03,0.9999990981636503,1.2182864691108999e-09,9.00616247068701e-07
2006-05-04,0.9999982920795479,1.158551658987501e-09,1.7067632893581783e-06
2006-05-05,0.9999985595360529,8.213859397764154e-10,1.4396418443888319e-06
2006-05-08,0.9999989682770185,1.4995218188774465e-09,1.030221920822684e-06
2006-05-09,0.9999691970639383,1.993306571393935e-09,3.080094103903032e-05
2006-05-10,0.9999923459074195,2.7342789778859164e-09,7.651356643479989e-06
2006-05-11,0.9991792329733058,3.009179243550834e-08,0.0008207369358816739
2006-05-12,0.9859611668712266,3.97982419840392e-07,0.014038435146182702
2006-05-15,0.7454092136838496,1.0039635894126606e-07,0.25459068591996475
2006-05-16,0.9930635225519515,6.068798076692542e-07,0.006935870568012114
2006-05-17,0.9968800201667531,2.280680773981281e-08,0.003119957027899357
2006-05-18,0.9989876779873059,6.149777574717281e-08,0.0010122605165698822
2006-05-19,0.9990649218766156,1.7564192463351413e-08,0.0009350605589075572
2006-05-22,0.9997565860599108,2.173547475625879e-08,0.0002433922047175164
2006-05-23,0.9991217342930736,3.097348597996463e-08,0.0008782347325262312
2006-05-24,0.997231093156457,2.1189150653292832e-08,0.0027688856548868067
2006-05-25,0.9997422877773996,2.6551208502178995e-08,0.00025768567104540664
2006-05-26,0.9999927086621275,2.623886842416527e-09,7.288713281128173e-06
2006-05-30,0.9997749869315133,8.640640734921723e-09,0.00022500442949180085
2006-05-31,0.99991901387503,9.980780453435536e-09,8.097614245713024e-05
2006-06-01,0.999904491519483,1.985914069260899e-09,9.550649614070474e-05
2006-06-02,0.999994693894658,5.891337725595821e-10,5.305516171570967e-06
2006-06-05,0.9999828549240234,1.2321374999550019e-09,1.7143842441235236e-05
2006-06-06,0.9999773961725555,2.8333487748138004e-09,2.260099554051025e-05
2006-06-07,0.999612302671022,2.5497148034706607e-08,0.0003876718326071626
2006-06-08,0.9903963695281311,2.205863584281131e-07,0.009603409886248734
2006-06-09,0.9590973011267641,2.3106897171762032e-06,0.040900388185224866
