,SPY,TLT,GLD,regime
2017-07-18,0.500000000147022,0.20000000032682724,0.2999999995261638,Bear
2017-07-19,0.5000000000512765,0.2000000083507079,0.2999999915980202,Bear
2017-07-20,0.5000000001376915,0.20000000025296422,0.29999999960934487,Bear
2017-07-21,0.5000000002020563,0.2000000004554907,0.29999999934245375,Bear
2017-07-24,0.5000000000776965,0.2000000001910635,0.29999999973124586,Bear
2017-07-25,0.5000000001974647,0.20000000024181935,0.29999999956071566,Bear
2017-07-26,0.5000000000738988,0.19999999997330684,0.29999999995278526,Bear
2017-07-27,0.5000000048334149,0.20000000763890438,0.2999999875276806,Bear
2017-07-28,0.5000000001409073,0.19999999997188692,0.2999999998871668,Bear
2017-07-31,0.5000000000557372,0.20000000009483596,0.29999999984941805,Bear
2017-08-01,0.500000000082429,0.1999999999982024,0.29999999991936566,Bear
2017-08-02,0.5000000002622885,0.20000000064841122,0.29999999908929953,Bear
2017-08-03,0.49999999992705507,0.22383066172990096,0.2761693383430481,Bear
2017-08-04,0.500000000066395,0.30929508039791187,0.19070491953569327,Bear
2017-08-07,0.4999999997812103,0.22047990448611027,0.27952009573267944,Bear
2017-08-08,0.5000000013566844,0.20000002347301016,0.2999999751703054,Bear
2017-08-09,0.500000000335364,0.20000000080805122,0.2999999988565861,Bear
2017-08-10,0.5000000001260352,0.19999999996966386,0.2999999999042901,Bear
2017-08-11,0.5000000001097751,0.19999999996008846,0.29999999993013343,Bear
2017-08-14,0.5000000037775586,0.20000000720750927,0.2999999890149322,Bear
2017-08-15,0.5000000001447605,0.2000000005317459,0.29999999932343485,Bear
2017-08-16,0.5000000001801734,0.2000000000977219,0.29999999972210384,Bear
2017-08-17,0.5000000001798929,0.20000000020526487,0.299999999614841,Bear
2017-08-18,0.5000000001359542,0.19999999999069853,0.2999999998733432,Bear
2017-08-21,0.5000000001876284,0.20000000014159053,0.2999999996707792,Bear
2017-08-22,0.5000000000940428,0.1999999999733675,0.29999999993258325,Bear
2017-08-23,0.5000000045513943,0.19999999970255192,0.29999999574605374,Bear
2017-08-24,0.5000000040040982,0.20000000375487348,0.29999999224102825,Bear
2017-08-25,0.5000000001879169,0.2000000009212106,0.29999999889079754,Bear
2017-08-28,0.5000000000680583,0.20000000036543644,0.29999999956649814,Bear
2017-08-29,0.5000000000724238,0.200000000233732,0.2999999996938382,Bear
2017-08-30,0.5000000000831218,0.2000000002150803,0.2999999997017375,Bear
2017-08-31,0.5000000000807262,0.20000000017787967,0.2999999997413332,Bear
2017-09-01,0.5000000000792816,0.2000000001277104,0.2999999997929565,Bear
2017-09-05,0.5000000000829938,0.20000000011520347,0.29999999980176223,Bear
2017-09-06,0.5000000000682423,0.20000000015651806,0.2999999997751927,Bear
2017-09-07,0.5000000000681545,0.20000000022930356,0.2999999997024991,Bear
2017-09-08,0.5000000000679903,0.2000000001901665,0.29999999974178954,Bear
2017-09-11,0.5000000000582773,0.20000000018054667,0.29999999976114233,Bear
2017-09-12,0.5000000027556522,0.20000001792823852,0.2999999793161092,Bear
2017-09-13,0.5000000002002963,0.20000000077028973,0.29999999902933405,Bear
2017-09-14,0.5000000030948478,0.20000001698641487,0.2999999799187373,Bear
2017-09-15,0.5000000029722368,0.2000000170348972,0.29999997999286593,Bear
2017-09-18,0.500000002592596,0.2000000161956892,0.29999998121171484,Bear
2017-09-19,0.5000000033755737,0.20000001993548155,0.29999997668894485,Bear
2017-09-20,0.5000000032551873,0.20000002013786353,0.2999999766069492,Bear
2017-09-21,0.5000000027413456,0.20000001839118603,0.2999999788674645,Bear
2017-09-22,0.5000000001639372,0.20000000011373048,0.29999999972233676,Bear
2017-09-25,0.5000000000665348,0.19999999999915793,0.2999999999343038,Bear
2017-09-26,0.500000001951076,0.2000000126747199,0.2999999853742012,Bear
2017-09-27,0.500000000117225,0.20000000001230006,0.2999999998704752,Bear
2017-09-28,0.5000000035005192,0.20000001765401748,0.29999997884545976,Bear
2017-09-29,0.5000000003443255,0.20000000159087566,0.29999999806468786,Bear
2017-10-02,0.500000000059516,0.2000000003160374,0.2999999996244392,Bear
2017-10-03,0.5000000038032227,0.19999999917926314,0.29999999701751423,Bear
2017-10-04,0.5000000029233312,0.20000000108045118,0.29999999599621757,Bear
2017-10-05,0.5000000000927508,0.20000000020422037,0.29999999970300717,Bear
2017-10-06,0.5000000000636545,0.2000000001578679,0.29999999977846475,Bear
2017-10-09,0.24999999750842214,0.3795188254748617,0.3704811770167166,Crisis
2017-10-10,0.5000000002140377,0.19999999998645654,0.29999999979950637,Bear
2017-10-11,0.5000000000604004,0.20000000012002947,0.2999999998195542,Bear
2017-10-12,0.5000000000564677,0.2000000001039016,0.2999999998396221,Bear
2017-10-13,0.5000000000554169,0.2000000001062807,0.29999999983829506,Bear
2017-10-16,0.5000000000530574,0.20000000009951568,0.29999999984741943,Bear
2017-10-17,0.5000000044716147,0.20000000981715021,0.2999999857112352,Bear
2017-10-18,0.500000004628249,0.2000000114624615,0.2999999839092895,Bear
2017-10-19,0.5000000001086654,0.2000000003063611,0.29999999958493634,Bear
2017-10-20,0.5000000047912557,0.20000001326109265,0.29999998194765143,Bear
2017-10-23,0.5000000001301099,0.20000000031823678,0.2999999995516089,Bear
2017-10-24,0.500000000058228,0.20000000013601216,0.2999999998057462,Bear
2017-10-25,0.5000000000581394,0.20000000013693411,0.29999999980492026,Bear
2017-10-26,0.5000000000599221,0.20000000015088762,0.29999999978918357,Bear
2017-10-27,0.5000000000520869,0.2000000001647986,0.2999999997831079,Bear
2017-10-30,0.5000000029825824,0.2000000156378902,0.29999998137952755,Bear
2017-10-31,0.5000000009969728,0.20000000502095452,0.2999999939820864,Bear
2017-11-01,0.5000000012585438,0.2000000062843358,0.2999999924571252,Bear
2017-11-02,0.5000000031447495,0.20000000717093736,0.2999999896843132,Bear
2017-11-03,0.4999999998762408,0.20000012869475442,0.2999998714290143,Bear
2017-11-06,0.5000000003493277,0.3999999989945923,0.1000000006560816,Bear
2017-11-07,0.4999999998501168,0.39999976513252683,0.1000002350173564,Bear
2017-11-08,0.49999999856778116,0.39452655744137405,0.10547344399084474,Bear
2017-11-09,0.499999999978814,0.22124401662940826,0.2787559833917804,Bear
2017-11-10,0.5000000001643864,0.3999999998255076,0.10000000001010606,Bear
2017-11-13,0.5000000001729308,0.39999999941355835,0.10000000041350655,Bear
2017-11-14,0.5000000002768515,0.3999999996238066,0.1000000000993334,Bear
2017-11-15,0.5000000003172994,0.39999999950809156,0.10000000017460346,Bear
2017-11-16,0.5000000002135466,0.3999999993759813,0.1000000004104597,Bear
2017-11-17,0.5000000002624219,0.39999999975096495,0.09999999998660497,Bear
2017-11-20,0.5000000003185621,0.3999999995551623,0.10000000012627112,Bear
2017-11-21,0.5000000003077182,0.3999999993192687,0.10000000037300519,Bear
2017-11-22,0.5000000003270582,0.3999999987707894,0.1000000009021402,Bear
2017-11-24,0.5000000003158466,0.3999999996020276,0.100000000082104,Bear
2017-11-27,0.5000000000618767,0.27928516781281,0.22071483212531295,Bear
2017-11-28,0.5000000007319411,0.20000000107499338,0.2999999981930655,Bear
2017-11-29,0.5000000002526174,0.20000000022867284,0.2999999995187,Bear
2017-11-30,0.500000000290328,0.2000000006395431,0.2999999990701253,Bear
2017-12-01,0.500000000383403,0.20000000150362826,0.29999999811296446,Bear
2017-12-04,0.5000000000257734,0.3474178155950683,0.15258218437915821,Bear
2017-12-05,0.4999999984099324,0.3999961860850078,0.10000381550505966,Bear
2017-12-06,0.5000000000776367,0.39999999965480537,0.10000000026755788,Bear
2017-12-07,0.5000000002506729,0.399999999328837,0.10000000042048306,Bear
2017-12-08,0.5000000003029815,0.3999999990183823,0.10000000067862319,Bear
2017-12-11,0.5000000001180983,0.399999999741177,0.10000000014068469,Bear
2017-12-12,0.5000000020810342,0.3999999956606723,0.10000000225829365,Bear
2017-12-13,0.5000000021287782,0.39999999487675314,0.10000000299446865,Bear
2017-12-14,0.5000000020026683,0.3999999855583693,0.1000000124389352,Bear
2017-12-15,0.5000000009761333,0.3999999948564521,0.1000000041673362,Bear
2017-12-18,0.5000000001676806,0.3999999997342443,0.10000000009807496,Bear
2017-12-19,0.5000000000576056,0.39999999978872053,0.10000000015366649,Bear
2017-12-20,0.5000000003148914,0.2000000009905345,0.2999999986945736,Bear
2017-12-21,0.5000000003797881,0.20000002091331567,0.29999997870688805,Bear
2017-12-22,0.500000001214468,0.20000002824310284,0.2999999705424004,Bear
2017-12-26,0.5000000023727464,0.20000001421975686,0.29999998340749684,Bear
2017-12-27,0.5000000000871266,0.2000000002260219,0.29999999968680474,Bear
2017-12-28,0.500000000066018,0.2000000000089471,0.29999999992502674,Bear
2017-12-29,0.5000000007212105,0.20000001816982435,0.2999999811089585,Bear
2018-01-02,0.500000001601676,0.20000001212891538,0.2999999862694086,Bear
2018-01-03,0.5000000000723399,0.2000000001652751,0.29999999976232655,Bear
2018-01-04,0.5000000031581461,0.2000000093772277,0.2999999874646263,Bear
2018-01-05,0.5000000000712158,0.20000000016349598,0.29999999976524155,Bear
2018-01-08,0.5000000000359465,0.20000000009579447,0.2999999998682484,Bear
2018-01-09,0.2500000010775162,0.40284359107959833,0.3471564078428832,Crisis
2018-01-10,0.5000000007231411,0.2000000002317751,0.2999999990450908,Bear
2018-01-11,0.5000000000415538,0.200000000081086,0.29999999987732046,Bear
2018-01-12,0.5000000000380715,0.200000000078737,0.2999999998831871,Bear
2018-01-16,0.5000000000378723,0.2000000000713776,0.2999999998907468,Bear
2018-01-17,0.5000000031839323,0.20000001079292368,0.29999998602314387,Bear
2018-01-18,0.5000000001251571,0.19999999997255566,0.2999999999022725,Bear
2018-01-19,0.5000000000518122,0.19999999997640994,0.2999999999717759,Bear
2018-01-22,0.5000000035720197,0.2000000009284626,0.2999999954995177,Bear
2018-01-23,0.5000000001026562,0.19999999997215034,0.29999999992514015,Bear
2018-01-24,0.500000000049979,0.19999999998551,0.29999999996450977,Bear
2018-01-25,0.50000000364226,0.20000000719009875,0.2999999891676411,Bear
2018-01-26,0.500000003469026,0.20000000139733887,0.2999999951336351,Bear
2018-01-29,0.5000000033989067,0.20000000766734022,0.2999999889337531,Bear
2018-01-30,0.5000000037487481,0.2000000069555065,0.2999999892957452,Bear
2018-01-31,0.5000000035132521,0.20000000853218408,0.2999999879545638,Bear
2018-02-01,0.5000000026629522,0.20000001383764507,0.2999999834994027,Bear
2018-02-02,0.25000000030605374,0.39529162437808457,0.35470837531587107,Crisis
2018-02-05,0.25000000003293016,0.39529162197063794,0.3547083779964252,Crisis
2018-02-06,0.2499999999990587,0.3952916208819059,0.3547083791190326,Crisis
2018-02-07,0.2500000000082266,0.39529161934098983,0.35470838065078664,Crisis
2018-02-08,0.250000000010713,0.39529161757785736,0.35470838241141545,Crisis
2018-02-09,0.2500000000011618,0.39529161680023184,0.354708383198605,Crisis
2018-02-12,0.24999999999694494,0.39529161623430514,0.35470838376874597,Crisis
2018-02-13,0.249999999997483,0.39529161569153803,0.35470838431099244,Crisis
2018-02-14,0.24999999999856248,0.3952916151229796,0.3547083848784688,Crisis
2018-02-15,0.24999999996699748,0.39529161534013313,0.354708384692876,Crisis
2018-02-16,0.24999999996953315,0.39529161538187996,0.3547083846486021,Crisis
2018-02-20,0.249999999970764,0.3952916153861724,0.35470838464307963,Crisis
2018-02-21,0.24999999994268496,0.3952916164291322,0.35470838362818435,Crisis
2018-02-22,0.24999999996444847,0.3952916166822418,0.35470838335331056,Crisis
2018-02-23,0.24999999996392938,0.39529161699815285,0.35470838303792546,Crisis
2018-02-26,0.24999999998637515,0.3952916167609531,0.3547083832526944,Crisis
2018-02-27,0.24999999997855432,0.39529161667651763,0.3547083833449405,Crisis
2018-02-28,0.24999999567105113,0.3952916631161033,0.3547083412128457,Crisis
2018-03-01,0.24999999963164435,0.395291664302475,0.35470833606588165,Crisis
2018-03-02,0.24999998446213037,0.39529187651304926,0.35470813902482023,Crisis
2018-03-05,0.24999999848932655,0.3952918790507384,0.3547081224599372,Crisis
2018-03-06,0.24999999083270932,0.3952919477704387,0.3547080613968523,Crisis
2018-03-07,0.2499999988257668,0.39529195348642127,0.3547080476878127,Crisis
2018-03-08,0.2499999891577669,0.3952920540844455,0.3547079567577877,Crisis
2018-03-09,0.24999999869136275,0.395292056938028,0.3547079443706108,Crisis
2018-03-12,0.24999998651694882,0.39529216470015877,0.35470784878289263,Crisis
2018-03-13,0.24999998528494885,0.39529227032005526,0.3547077443949961,Crisis
2018-03-14,0.24999998318186875,0.39529240479977995,0.35470761201835155,Crisis
2018-03-15,0.24999999788018537,0.3952924091698327,0.3547075929499832,Crisis
2018-03-16,0.2499999916687798,0.39529243074783016,0.3547075775833903,Crisis
2018-03-19,0.24999999020488606,0.39529245843008576,0.3547075513650288,Crisis
2018-03-20,0.24999998978955537,0.3952924807239954,0.3547075294864494,Crisis
2018-03-21,0.2499999896325816,0.39529250425159773,0.35470750611582125,Crisis
2018-03-22,0.24999998171581708,0.3952926441002226,0.3547073741839607,Crisis
2018-03-23,0.2499999970063308,0.395292667181231,0.35470733581243874,Crisis
2018-03-26,0.24999999931816977,0.39529267321145767,0.3547073274703731,Crisis
2018-03-27,0.2499999995376266,0.3952926823597862,0.354707318102588,Crisis
2018-03-28,0.24999999939404782,0.3952926989234696,0.3547073016824824,Crisis
2018-03-29,0.24999999837371797,0.3952927727202489,0.3547072289060334,Crisis
2018-04-02,0.24999999852685598,0.39529283745187926,0.3547071640212648,Crisis
2018-04-03,0.24999999874387546,0.39529289859088756,0.3547071026652372,Crisis
2018-04-04,0.2499999987394916,0.3952929599356935,0.35470704132481484,Crisis
2018-04-05,0.24999999822138622,0.3952930691517539,0.35470693262685987,Crisis
2018-04-06,0.2499999980474301,0.39529318934541363,0.3547068126071558,Crisis
2018-04-09,0.24999999809935028,0.39529331161377956,0.35470669028687,Crisis
2018-04-10,0.24999999808563647,0.3952934364898343,0.3547065654245288,Crisis
2018-04-11,0.7000000003808203,0.10000000091841091,0.19999999870076915,Bull
2018-04-12,0.2500000000166464,0.4372563195739512,0.3127436804094025,Crisis
2018-04-13,0.2500000000170086,0.437256319403508,0.31274368057947893,Crisis
2018-04-16,0.25000000001706957,0.43725631924671865,0.3127436807362063,Crisis
2018-04-17,0.25000000001744094,0.43725631909322016,0.31274368088933374,Crisis
2018-04-18,0.25000000001842015,0.4372563189221594,0.312743681059416,Crisis
2018-04-19,0.25000000001749306,0.4372563188140947,0.31274368116840334,Crisis
2018-04-20,0.2500000000199046,0.4372563185653107,0.31274368141478154,Crisis
2018-04-23,0.2500000000200825,0.4372563183175045,0.3127436816624097,Crisis
2018-04-24,0.2500000000201276,0.43725631812886806,0.31274368185099866,Crisis
2018-04-25,0.2500000000196361,0.4372563178337461,0.31274368214661546,Crisis
2018-04-26,0.25000000002094547,0.43725631758708655,0.3127436823919639,Crisis
2018-04-27,0.25000000001839423,0.43725631720883595,0.3127436827727685,Crisis
2018-04-30,0.25000000001611855,0.4372563167381942,0.31274368324568647,Crisis
2018-05-01,0.25000000001847905,0.4372563163970208,0.3127436835844984,Crisis
2018-05-02,0.2500000000189749,0.4372563160857273,0.31274368389529583,Crisis
2018-05-03,0.25000000001946304,0.43725631580764157,0.3127436841728924,Crisis
2018-05-04,0.25000000001386047,0.4372563152733383,0.3127436847128006,Crisis
2018-05-07,0.25000000000760186,0.4372563146185481,0.31274368537384983,Crisis
2018-05-08,0.2500000000072111,0.43725631396371106,0.31274368602907576,Crisis
2018-05-09,0.25000000000905226,0.43725631336991055,0.3127436866210349,Crisis
2018-05-10,0.2500000000051724,0.43725631264983733,0.3127436873449882,Crisis
2018-05-11,0.2500000000033564,0.4372563118418672,0.3127436881547759,Crisis
2018-05-14,0.25000000000256933,0.43725631097699075,0.3127436890204395,Crisis
2018-05-15,0.25000000000398304,0.437256310238425,0.31274368975759154,Crisis
2018-05-16,0.2500000000143285,0.4372563097812748,0.31274369020439496,Crisis
2018-05-17,0.2500000000143299,0.43725630929789683,0.31274369068777297,Crisis
2018-05-18,0.2500000000034222,0.4372563087190757,0.31274369127750157,Crisis
2018-05-21,0.24999999999872202,0.43725630784369734,0.31274369215758,Crisis
2018-05-22,0.24999999999647024,0.4372563068557754,0.31274369314775774,Crisis
2018-05-23,0.24999999999337053,0.4372563057267339,0.3127436942798961,Crisis
2018-05-24,0.24999999998138425,0.437256304153239,0.312743695865377,Crisis
2018-05-25,0.2499999999880201,0.4372563027265575,0.3127436972854233,Crisis
2018-05-29,0.24999999998499556,0.4372563011535056,0.31274369886149916,Crisis
2018-05-30,0.24999999977811563,0.43725628635636266,0.31274371386552435,Crisis
2018-05-31,0.24999999978824178,0.43725627260374494,0.31274372760801383,Crisis
2018-06-01,0.24999999978221193,0.43725625868625323,0.3127437415315352,Crisis
2018-06-04,0.24999999978200255,0.43725624429712956,0.31274375592086784,Crisis
2018-06-05,0.24999999983112575,0.437256233633667,0.31274376653520763,Crisis
2018-06-06,0.24999999987728577,0.4372562258438255,0.3127437742788887,Crisis
2018-06-07,0.2499999997919581,0.4372562129496225,0.31274378725841956,Crisis
2018-06-08,0.24999999963854155,0.43725618901650737,0.312743811344951,Crisis
2018-06-11,0.24999999955156885,0.4372561587829546,0.31274384166547653,Crisis
2018-06-12,0.24999999932642444,0.4372561097679949,0.3127438909055809,Crisis
2018-06-13,0.24999999931859318,0.4372560606133916,0.3127439400680152,Crisis
